time,w_s,w_a,air_prs,b_voltage,b_current,b_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
1728999392.68,,,97028.5,16.5760002136,0.0,1.0,2.86814975739,-1.62940692902,0.5098695755,34.0299604,108.7565686,0.0,0.0,0.0,-0.0104845119388,0.00736158983187,-0.731937976308,-0.68125082759,0.0256307646632,-0.00828017480671,-0.0203981008381,0.244846075773,0.0231127087027,9.74212932587,0.0
1728999392.88,,,97033.5,16.5840015411,0.0,1.0,2.87352871895,-1.63099181652,0.510963439941,34.0299604,108.7565686,0.0,0.0,0.0,-0.010497835282,0.00738568762178,-0.731941021418,-0.681247108131,0.0236622542143,-0.00831365026534,-0.0195001065731,0.247755125165,0.0554017201066,9.82788658142,0.0
1728999393.08,,,97032.2421875,16.5760002136,0.0,1.0,2.87756872177,-1.63138258457,0.513581812382,34.0299604,108.7565686,0.0,0.0,0.0,-0.0104151518909,0.00739432426836,-0.731920490635,-0.681270336313,0.0209850370884,-0.00667858682573,-0.0181092340499,0.22316159308,0.0717422217131,9.76058483124,0.0
1728999393.28,,,97031.75,16.5760002136,0.0,1.0,2.88180804253,-1.63046991825,0.517785251141,34.0299604,108.7565687,0.0,0.0,0.0,-0.010405724497,0.00737166869093,-0.731937254544,-0.681252729467,0.0193564295769,-0.00426723714918,-0.0165738705546,0.258753687143,0.00806720741093,9.77539730072,0.0
1728999393.48,,,97029.75,16.5760002136,0.0,1.0,2.88587665558,-1.62995409966,0.523336589336,34.0299604,108.7565688,0.0,0.0,0.0,-0.0103846125479,0.00742224260423,-0.731934399095,-0.681255584916,0.0178130157292,-0.00277152331546,-0.0136106265709,0.220755279064,0.0557266250253,9.80744361877,0.0
1728999393.68,,,97032.9921875,16.5960006714,0.0,1.0,2.89006948471,-1.62759792805,0.528538405895,34.0299604,108.7565689,0.0,0.0,0.0,-0.0103623412312,0.00738552018683,-0.731971983547,-0.681215977415,0.0160547271371,-0.000488886435051,-0.011272745207,0.27092692256,0.0036042034626,9.85095405579,0.0
1728999393.88,,,97030.25,16.6000003815,0.0,1.0,2.89672374725,-1.62581908703,0.534345567226,34.0299604,108.7565689,0.0,0.0,0.0,-0.0103471127187,0.00740285340756,-0.731986408306,-0.681200456838,0.0152358235791,0.00147691078018,-0.00857580825686,0.250622361898,0.0634918063879,9.85442829132,0.0
1728999394.08,,,97030.75,16.5960006714,0.0,1.0,2.90256166458,-1.62682509422,0.537611722946,34.0299604,108.756569,0.0,0.0,0.0,-0.010325813743,0.0073836479448,-0.731981079364,-0.681206797304,0.0144295440987,0.00111943052616,-0.00760595593601,0.267266750336,0.0047260383144,9.80262374878,0.0
1728999394.28,,,97030.5,16.5840015411,0.0,1.0,2.9080657959,-1.62869393826,0.538930296898,34.0299605,108.756569,0.0,0.0,0.0,-0.0103684036273,0.00742983381141,-0.731989595661,-0.681196426545,0.0140456818044,0.000736428541131,-0.00741679687053,0.242197543383,0.0206408128142,9.84763145447,0.0
1728999394.48,,,97032.25,16.5600013733,0.0,1.0,2.91471409798,-1.63004505634,0.541090846062,34.0299604,108.756569,0.0,0.0,0.0,-0.0103275908253,0.00742002956541,-0.731976000668,-0.681211707412,0.0134070273489,0.000321380997775,-0.00664405012503,0.223396345973,0.0725791156292,9.82288360596,0.0
1728999394.68,,,97032.25,16.5640010834,0.0,1.0,2.92078495026,-1.63233780861,0.543582856655,34.0299604,108.7565691,0.0,0.0,0.0,-0.0103654698115,0.00744326350956,-0.731982209426,-0.681204234249,0.0130112813786,-0.000624409120064,-0.00614135386422,0.269824564457,-0.00778156612068,9.827003479,0.0
1728999394.88,,,97030.0,16.5680007935,0.0,1.0,2.92763090134,-1.63550126553,0.543070197105,34.0299604,108.7565692,0.0,0.0,0.0,-0.0103271632653,0.0074424643658,-0.731962260796,-0.681226205928,0.0129394419491,-0.00168527348433,-0.00653207954019,0.256444305182,0.0251518879086,9.86323070526,0.0
1728999395.08,,,97030.5,16.5760002136,0.0,1.0,2.93565940857,-1.63939130306,0.539442300797,34.0299604,108.7565693,0.0,0.0,0.0,-0.0103720802813,0.00742440674612,-0.731981155755,-0.681205456508,0.0133515549824,-0.00310380500741,-0.00786013249308,0.252756088972,0.0239020287991,9.76663017273,0.0
1728999395.28,,,97031.5,16.5840015411,0.0,1.0,2.94377279282,-1.64266848564,0.536899268627,34.0299604,108.7565693,0.0,0.0,0.0,-0.0103647761995,0.00747753762312,-0.731995754369,-0.681189340606,0.0140811270103,-0.00409300485626,-0.00917886104435,0.266274213791,-0.0122445318848,9.81234741211,0.0
1728999395.48,,,97030.5,16.5880012512,0.0,1.0,2.95172834396,-1.64672136307,0.534094333649,34.0299605,108.7565694,0.0,0.0,0.0,-0.010377704416,0.00746334368407,-0.732016398423,-0.681167179267,0.0142025202513,-0.00593017134815,-0.0110483197495,0.251875460148,0.0550065748394,9.76813220978,0.0
1728999395.68,,,97031.75,16.5840015411,0.0,1.0,2.95934033394,-1.64915907383,0.530481278896,34.0299605,108.7565695,0.0,0.0,0.0,-0.0104236759264,0.00750158552828,-0.732008864673,-0.68117412296,0.0141585581005,-0.00628041336313,-0.0121659748256,0.250848054886,0.00586469238624,9.75634860992,0.0
