,time,wind_speed,wind_angle,air_pressure,battery_voltage,battery_current,battery_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
0,0.0,0.0,221.0,97831.25,16.5880012512,0.0,1.0,-2.40857672691,-1.41044127941,2.17982578278,34.0301146,108.7565322,0.0,0.0,0.0,-0.00112780488513,0.0358956411106,0.825778029348,0.562850794398,-0.000149785701069,-0.00094896031078,0.0067848758772,-0.404651731253,0.563751101494,9.83029651642,0.0
1,0.20000004768371582,0.0,221.0,97829.75,16.5880012512,0.0,1.0,-2.40740799904,-1.41585433483,2.17980384827,34.0301146,108.7565323,0.0,0.0,0.0,-0.00114089938412,0.0358490214278,0.825784783381,0.562843871779,0.000110419990961,-0.00174422573764,0.00696462532505,-0.409081280231,0.537721097469,9.77448177338,0.0
2,0.4200000762939453,0.0,221.0,97830.4921875,16.5799999237,0.0,1.0,-2.40610337257,-1.41938197613,2.17833042145,34.0301145,108.7565323,0.0,0.0,0.0,-0.00116363234054,0.035845207138,0.825790294081,0.562835832267,0.000810180208646,-0.00142609083559,0.00596273038536,-0.413428843021,0.560354888439,9.753657341,0.0
3,0.570000171661377,0.0,221.0,97828.75,16.5799999237,0.0,1.0,-2.40526723862,-1.42307686806,2.17710614204,34.0301145,108.7565323,0.0,0.0,0.0,-0.0011827024724,0.035883883457,0.825780094544,0.562848392028,0.000850879179779,-0.00129679311067,0.00515360524878,-0.414890944958,0.5607239604,9.76246261597,0.0
4,0.8000001907348633,0.0,221.0,97832.0,16.5760002136,0.0,1.0,-2.40492868423,-1.42658770084,2.17912054062,34.0301145,108.7565324,0.0,0.0,0.0,-0.0011680129786,0.035928257503,0.825779399121,0.56284655864,0.00108336820267,-6.8457906309e-05,0.00542229600251,-0.408869415522,0.568461835384,9.77623176575,0.0
5,1.0,0.0,221.0,97830.5,16.5799999237,0.0,1.0,-2.40573048592,-1.42964398861,2.18219947815,34.0301145,108.7565324,0.0,0.0,0.0,-0.00113483155503,0.0359072828605,0.825791537413,0.562830205663,0.000224153205636,0.0011907046428,0.00631571607664,-0.413332551718,0.557414829731,9.771484375,0.0
6,1.2000000476837158,0.0,221.0,97827.75,16.5920009613,0.0,1.0,-2.40566205978,-1.43251252174,2.18432950974,34.0301145,108.7565325,0.0,0.0,0.0,-0.0011852444542,0.0359309509501,0.825786363888,0.562836222126,-2.68239564321e-05,0.0021059778519,0.00650909589604,-0.408202022314,0.516447246075,9.74954319,0.0
7,1.4000000953674316,0.0,221.0,97829.5,16.6040000916,0.0,1.0,-2.40421056747,-1.43499600887,2.18648767471,34.0301145,108.7565325,0.0,0.0,0.0,-0.00108449768119,0.0359330872685,0.825802105736,0.562813062432,0.000219568668399,0.00344964303076,0.00681515131146,-0.416503459215,0.540898382664,9.73191738129,0.0
8,1.6000001430511475,0.0,221.0,97830.75,16.608001709,0.0,1.0,-2.40297102928,-1.43761467934,2.18978095055,34.0301145,108.7565326,0.0,0.0,0.0,-0.00111458657976,0.0359597570039,0.825791326679,0.562827213237,0.000547872739844,0.00369039620273,0.00744809769094,-0.407694578171,0.584242045879,9.80953979492,0.0
9,1.8000001907348633,0.0,221.0,97828.75,16.6120014191,0.0,1.0,-2.4015750885,-1.43968141079,2.19059753418,34.0301144,108.7565326,0.0,0.0,0.0,-0.00108770611003,0.035980502473,0.82580308565,0.56280871077,0.00191413774155,0.00403998186812,0.00783833861351,-0.411484509706,0.546751320362,9.77797412872,0.0
10,2.0,0.0,221.0,97828.75,16.608001709,0.0,1.0,-2.40036773682,-1.44255781174,2.19082546234,34.0301144,108.7565326,0.0,0.0,0.0,-0.00106580818805,0.035978711232,0.82579321275,0.562823219823,0.00214741844684,0.00439882092178,0.00757260946557,-0.396962285042,0.582374334335,9.81441497803,0.0
11,2.200000047683716,0.0,221.0,97828.75,16.608001709,0.0,1.0,-2.40016818047,-1.44705796242,2.19149780273,34.0301144,108.7565326,0.0,0.0,0.0,-0.00105458790673,0.0359943147855,0.825794361252,0.562820722622,0.00155574886594,0.00398813840002,0.00771838380024,-0.44133234024,0.542973399162,9.76069355011,0.0
12,2.4000000953674316,0.0,221.0,97831.5,16.5960006714,0.0,1.0,-2.39838790894,-1.44954693317,2.19415664673,34.0301143,108.7565327,0.0,0.0,0.0,-0.0010225510335,0.0359538959578,0.825783160727,0.562839762461,0.0017217482673,0.00426066014916,0.00795497000217,-0.410304546356,0.595320820808,9.83360099792,0.0
13,2.6000001430511475,0.0,221.0,97829.0,16.6040000916,0.0,1.0,-2.39726305008,-1.45371556282,2.19614481926,34.0301144,108.7565327,0.0,0.0,0.0,-0.00103846805426,0.0359824464964,0.825784172251,0.562836306419,0.00189756113105,0.00370780285448,0.008449845016,-0.40363278985,0.582424998283,9.81877326965,0.0
14,2.8000001907348633,0.0,221.0,97832.25,16.6000003815,0.0,1.0,-2.3953807354,-1.45580685139,2.19902706146,34.0301143,108.7565327,0.0,0.0,0.0,-0.000985272145995,0.0359077688663,0.825781885785,0.562844493445,0.00330587034114,0.00429440289736,0.00913824141026,-0.418306648731,0.55337870121,9.74970054626,0.0
15,3.0,0.0,221.0,97831.5,16.6040000916,0.0,1.0,-2.39434123039,-1.4578744173,2.20090842247,34.0301143,108.7565327,0.0,0.0,0.0,-0.0010071305553,0.0359459618136,0.825779262144,0.56284585268,0.00324408733286,0.00457701133564,0.00960402656347,-0.419297397137,0.564121127129,9.78594589233,0.0
