time,num,w_s,w_a
1728998887.1,0,1.48,151.0
1728998887.31,0,1.48,151.0
1728998887.51,0,1.48,151.0
1728998887.71,0,1.48,151.0
1728998887.91,1,1.45,164.0
1728998888.11,1,1.45,164.0
1728998888.31,1,1.45,164.0
1728998888.51,1,1.45,164.0
1728998888.71,1,1.45,164.0
1728998888.91,2,1.2,162.0
1728998889.11,2,1.2,162.0
1728998889.31,2,1.2,162.0
1728998889.51,2,1.2,162.0
1728998889.71,2,1.2,162.0
1728998889.91,3,0.86,185.0
1728998890.12,3,0.86,185.0
1728998890.32,3,0.86,185.0
1728998890.52,3,0.86,185.0
1728998890.72,3,0.86,185.0
1728998890.92,4,1.44,187.0
1728998891.12,4,1.44,187.0
1728998891.32,4,1.44,187.0
1728998891.52,4,1.44,187.0
1728998891.72,4,1.44,187.0
1728998891.92,5,1.74,206.0
1728998892.12,5,1.74,206.0
1728998892.32,5,1.74,206.0
1728998892.52,5,1.74,206.0
1728998892.73,5,1.74,206.0
1728998892.93,6,1.56,196.0
1728998893.13,6,1.56,196.0
1728998893.33,6,1.56,196.0
1728998893.53,6,1.56,196.0
1728998893.73,6,1.56,196.0
1728998893.93,7,1.58,199.0
1728998894.13,7,1.58,199.0
1728998894.33,7,1.58,199.0
1728998894.53,7,1.58,199.0
1728998894.73,7,1.58,199.0
1728998894.93,8,1.62,192.0
1728998895.13,8,1.62,192.0
1728998895.34,8,1.62,192.0
1728998895.54,8,1.62,192.0
1728998895.74,8,1.62,192.0
1728998895.94,9,1.17,212.0
1728998896.14,9,1.17,212.0
1728998896.34,9,1.17,212.0
1728998896.54,9,1.17,212.0
1728998896.74,9,1.17,212.0
1728998896.94,10,1.73,217.0
1728998897.14,10,1.73,217.0
1728998897.34,10,1.73,217.0
1728998897.54,10,1.73,217.0
1728998897.74,10,1.73,217.0
1728998897.94,11,1.98,205.0
1728998898.14,11,1.98,205.0
1728998898.35,11,1.98,205.0
1728998898.55,11,1.98,205.0
1728998898.75,11,1.98,205.0
1728998898.95,12,1.15,222.0
1728998899.15,12,1.15,222.0
1728998899.35,12,1.15,222.0
1728998899.55,12,1.15,222.0
1728998899.75,12,1.15,222.0
1728998899.95,13,0.0,211.0
1728998900.15,13,0.0,211.0
1728998900.35,13,0.0,211.0
1728998900.55,13,0.0,211.0
1728998900.75,13,0.0,211.0
1728998900.96,14,0.0,211.0
1728998901.16,14,0.0,211.0
1728998901.36,14,0.0,211.0
1728998901.56,14,0.0,211.0
1728998901.76,14,0.0,211.0
1728998901.96,15,0.0,211.0
1728998902.16,15,0.0,211.0
1728998902.36,15,0.0,211.0
1728998902.56,15,0.0,211.0
1728998902.76,15,0.0,211.0
1728998902.96,16,0.0,211.0
1728998903.16,16,0.0,211.0
1728998903.36,16,0.0,211.0
1728998903.57,16,0.0,211.0
1728998903.77,16,0.0,211.0
1728998903.97,17,1.0,214.0
1728998904.17,17,1.0,214.0
1728998904.37,17,1.0,214.0
1728998904.57,17,1.0,214.0
1728998904.77,17,1.0,214.0
1728998904.97,18,1.46,198.0
1728998905.17,18,1.46,198.0
1728998905.37,18,1.46,198.0
1728998905.57,18,1.46,198.0
1728998905.77,18,1.46,198.0
1728998905.97,19,1.4,196.0
1728998906.17,19,1.4,196.0
1728998906.37,19,1.4,196.0
1728998906.58,19,1.4,196.0
