time,w_s,w_a,air_prs,b_voltage,b_current,b_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
1728998904.57,,,97713.9921875,16.2760009766,0.0,0.819999992847,1.32224750519,0.457910954952,0.719805300236,34.0300924,108.7565232,0.0,0.0,0.0,0.0642954362377,0.0110692243878,0.638046314452,-0.767229081463,0.0066053038463,0.0177408251911,-0.0179351344705,0.98140835762,-0.864977002144,9.8034696579,0.0
1728998904.77,,,97714.75,16.2920017242,0.0,0.819999992847,1.3495054245,0.47046533227,0.719060122967,34.0300917,108.7565232,0.0,0.0,0.0,0.0643348382727,0.0111445091959,0.638061102728,-0.76721252302,0.00743610644713,0.0201748739928,-0.0175961907953,0.939731299877,-0.811068892479,9.69553089142,0.0
1728998904.97,,,97712.5,16.2960014343,0.0,0.829999983311,1.38061654568,0.485363632441,0.722631812096,34.0300914,108.7565235,0.0,0.0,0.0,0.0643959116903,0.0110677676873,0.638120856422,-0.767158754178,0.010703958571,0.0238621998578,-0.0153290368617,0.968668282032,-0.81926959753,9.76358795166,0.0
1728998905.17,,,97713.25,16.3040008545,0.0,0.829999983311,1.41117548943,0.496939390898,0.731163144112,34.0300913,108.7565235,0.0,0.0,0.0,0.0644080341777,0.0111115371895,0.638142915029,-0.767138802914,0.0142978001386,0.0263678040355,-0.0124469092116,0.951084792614,-0.846364200115,9.66085147858,0.0
1728998905.37,,,97713.2421875,16.3040008545,0.0,0.829999983311,1.4403424263,0.506990492344,0.742588758469,34.0300911,108.7565236,0.0,0.0,0.0,0.0644022969379,0.0110676043683,0.638189703299,-0.767100865482,0.0163510944694,0.0288426894695,-0.00792452599853,0.967169344425,-0.845176339149,9.76981830597,0.0
1728998905.57,,,97713.5,16.3040008545,0.0,0.829999983311,1.46830284595,0.51827442646,0.753777623177,34.030091,108.7565238,0.0,0.0,0.0,0.0644028685545,0.011119726849,0.638165231786,-0.767120532255,0.0184040926397,0.0326639078557,-0.00409487634897,0.944909632206,-0.808511734009,9.74694919586,0.0
1728998905.77,,,97711.5,16.3080005646,0.0,0.829999983311,1.49749457836,0.533699393272,0.767584979534,34.0300909,108.7565241,0.0,0.0,0.0,0.0644693789157,0.0111635569373,0.638158093163,-0.767120253032,0.0208129025996,0.038916952908,0.000646919885185,0.991196632385,-0.85324037075,9.80145072937,0.0
1728998905.97,,,97713.5,16.3080005646,0.0,0.829999983311,1.52110469341,0.544972777367,0.781079411507,34.0300907,108.7565242,0.0,0.0,0.0,0.0644736963335,0.0111990261445,0.638157671695,-0.76711974727,0.020888177678,0.0424843914807,0.00587219279259,0.952252268791,-0.817042350769,9.71260166168,0.0
1728998906.19,,,97713.5,16.3080005646,0.0,0.829999983311,1.54429423809,0.552732884884,0.79754447937,34.0300907,108.7565245,0.0,0.0,0.0,0.0644589291314,0.0112401983471,0.638185225197,-0.767097335683,0.0201621726155,0.04367621243,0.0118713416159,0.943633198738,-0.834056675434,9.69166946411,0.0
1728998906.37,,,97713.0,16.3080005646,0.0,0.829999983311,1.56892228127,0.55647367239,0.812804698944,34.0300907,108.7565247,0.0,0.0,0.0,0.0644062244973,0.0112059224226,0.638215760589,-0.767076915535,0.0198438968509,0.0436364375055,0.0167408119887,0.93185198307,-0.813197612762,9.66635036469,0.0
1728998906.59,,,97711.9921875,16.3159999847,0.0,0.829999983311,1.59063589573,0.558340072632,0.825210630894,34.0300908,108.756525,0.0,0.0,0.0,0.0643976291744,0.0112569859637,0.63824472601,-0.767052839148,0.0186431948096,0.0423353202641,0.0196774434298,0.93657964468,-0.821412503719,9.6697883606,0.0
1728998906.79,,,97713.5,16.3000011444,0.0,0.829999983311,1.60943043232,0.557390868664,0.833356022835,34.0300909,108.7565254,0.0,0.0,0.0,0.0643300809472,0.0112250044082,0.638295281155,-0.767016866813,0.0156817883253,0.0401290543377,0.0222171954811,0.981655180454,-0.83903580904,9.72307014465,0.0
1728998906.99,,,97713.9921875,16.2960014343,0.0,0.829999983311,1.63016438484,0.5552932024,0.839455842972,34.0300911,108.7565256,0.0,0.0,0.0,0.0642719182962,0.0112643906382,0.638290687148,-0.767024916861,0.0139032807201,0.0374114401639,0.0229159053415,0.95057028532,-0.827529013157,9.66862201691,0.0
1728998907.17,,,97712.0,16.2920017242,0.0,0.829999983311,1.6513556242,0.555221199989,0.846151471138,34.0300912,108.756526,0.0,0.0,0.0,0.0642232940039,0.0112749563262,0.638287115203,-0.767031860554,0.0122799323872,0.0355826988816,0.0238299667835,0.963610649109,-0.849059641361,9.68714809418,0.0
1728998907.37,,,97715.5,16.2840003967,0.0,0.819999992847,1.67185735703,0.560432612896,0.853082895279,34.0300914,108.7565266,0.0,0.0,0.0,0.0642641553735,0.0113464215762,0.638265925875,-0.767044957687,0.010273270309,0.0370136871934,0.0252083800733,0.986342549324,-0.850994884968,9.78591346741,0.0
1728998907.57,,,97713.7421875,16.2760009766,0.0,0.819999992847,1.69874513149,0.56515276432,0.860189914703,34.0300915,108.756527,0.0,0.0,0.0,0.0642437062495,0.011318275384,0.638268349319,-0.767045147348,0.0112342881039,0.0372927896678,0.0275771059096,0.952198565006,-0.843345046043,9.69235134125,0.0
