time,num,w_s,w_a
1728998891.44,0,0.0,37.0
1728998891.64,0,0.0,37.0
1728998891.84,0,0.0,37.0
1728998892.04,0,0.0,37.0
1728998892.24,1,0.0,37.0
1728998892.44,1,0.0,37.0
1728998892.64,1,0.0,37.0
1728998892.84,1,0.0,37.0
1728998893.04,1,0.0,37.0
1728998893.24,2,0.0,37.0
1728998893.44,2,0.0,37.0
1728998893.64,2,0.0,37.0
1728998893.84,2,0.0,37.0
1728998894.05,2,0.0,37.0
1728998894.25,3,0.0,37.0
1728998894.45,3,0.0,37.0
1728998894.65,3,0.0,37.0
1728998894.85,3,0.0,37.0
1728998895.05,3,0.0,37.0
1728998895.25,4,0.0,37.0
1728998895.45,4,0.0,37.0
1728998895.65,4,0.0,37.0
1728998895.85,4,0.0,37.0
1728998896.05,4,0.0,37.0
1728998896.25,5,0.66,22.0
1728998896.45,5,0.66,22.0
1728998896.65,5,0.66,22.0
1728998896.86,5,0.66,22.0
1728998897.06,5,0.66,22.0
1728998897.26,6,0.0,18.0
1728998897.46,6,0.0,18.0
1728998897.66,6,0.0,18.0
1728998897.86,6,0.0,18.0
1728998898.06,6,0.0,18.0
1728998898.27,7,0.72,22.0
1728998898.47,7,0.72,22.0
1728998898.67,7,0.72,22.0
1728998898.87,7,0.72,22.0
1728998899.07,7,0.72,22.0
1728998899.27,8,0.49,28.0
1728998899.47,8,0.49,28.0
1728998899.67,8,0.49,28.0
1728998899.87,8,0.49,28.0
1728998900.07,8,0.49,28.0
1728998900.28,9,0.0,29.0
1728998900.48,9,0.0,29.0
1728998900.68,9,0.0,29.0
1728998900.88,9,0.0,29.0
1728998901.08,9,0.0,29.0
1728998901.28,10,0.0,29.0
1728998901.48,10,0.0,29.0
1728998901.68,10,0.0,29.0
1728998901.88,10,0.0,29.0
1728998902.08,10,0.0,29.0
1728998902.28,11,0.0,29.0
1728998902.48,11,0.0,29.0
1728998902.68,11,0.0,29.0
1728998902.88,11,0.0,29.0
1728998903.08,11,0.0,29.0
1728998903.28,12,0.0,29.0
1728998903.49,12,0.0,29.0
1728998903.69,12,0.0,29.0
1728998903.89,12,0.0,29.0
1728998904.09,12,0.0,29.0
1728998904.29,13,0.0,29.0
1728998904.49,13,0.0,29.0
1728998904.69,13,0.0,29.0
1728998904.89,13,0.0,29.0
1728998905.09,13,0.0,29.0
1728998905.29,14,0.0,29.0
1728998905.49,14,0.0,29.0
1728998905.69,14,0.0,29.0
1728998905.89,14,0.0,29.0
1728998906.09,14,0.0,29.0
1728998906.3,15,0.0,29.0
1728998906.5,15,0.0,29.0
1728998906.7,15,0.0,29.0
1728998906.9,15,0.0,29.0
1728998907.1,15,0.0,29.0
1728998907.3,16,0.0,29.0
1728998907.5,16,0.0,29.0
1728998907.7,16,0.0,29.0
1728998907.9,16,0.0,29.0
1728998908.1,16,0.0,29.0
1728998908.3,17,0.0,29.0
1728998908.5,17,0.0,29.0
1728998908.71,17,0.0,29.0
1728998908.91,17,0.0,29.0
1728998909.11,17,0.0,29.0
1728998909.31,18,0.0,29.0
1728998909.51,18,0.0,29.0
1728998909.71,18,0.0,29.0
1728998909.91,18,0.0,29.0
1728998910.11,18,0.0,29.0
1728998910.31,19,0.0,29.0
1728998910.51,19,0.0,29.0
1728998910.71,19,0.0,29.0
1728998910.91,19,0.0,29.0
1728998911.11,19,0.0,29.0
1728998911.32,20,0.0,29.0
1728998911.52,20,0.0,29.0
1728998911.72,20,0.0,29.0
1728998911.92,20,0.0,29.0
1728998912.12,20,0.0,29.0
1728998912.32,21,0.0,29.0
1728998912.52,21,0.0,29.0
1728998912.72,21,0.0,29.0
1728998912.92,21,0.0,29.0
1728998913.12,21,0.0,29.0
1728998913.33,22,0.0,29.0
1728998913.53,22,0.0,29.0
1728998913.73,22,0.0,29.0
1728998913.94,22,0.0,29.0
1728998914.14,22,0.0,29.0
1728998914.34,23,0.0,29.0
1728998914.54,23,0.0,29.0
1728998914.74,23,0.0,29.0
1728998914.94,23,0.0,29.0
1728998915.14,23,0.0,29.0
1728998915.34,24,0.0,29.0
1728998915.54,24,0.0,29.0
1728998915.74,24,0.0,29.0
1728998915.94,24,0.0,29.0
1728998916.14,24,0.0,29.0
1728998916.34,25,0.74,326.0
1728998916.54,25,0.74,326.0
1728998916.75,25,0.74,326.0
1728998916.95,25,0.74,326.0
1728998917.15,25,0.74,326.0
1728998917.35,26,0.5,326.0
1728998917.55,26,0.5,326.0
1728998917.75,26,0.5,326.0
1728998917.95,26,0.5,326.0
1728998918.15,26,0.5,326.0
1728998918.36,27,0.79,320.0
1728998918.56,27,0.79,320.0
1728998918.76,27,0.79,320.0
1728998918.96,27,0.79,320.0
1728998919.16,27,0.79,320.0
1728998919.36,28,0.87,313.0
1728998919.56,28,0.87,313.0
1728998919.76,28,0.87,313.0
1728998919.96,28,0.87,313.0
1728998920.16,28,0.87,313.0
1728998920.36,29,0.79,314.0
1728998920.56,29,0.79,314.0
1728998920.76,29,0.79,314.0
1728998920.97,29,0.79,314.0
1728998921.17,29,0.79,314.0
1728998921.37,30,1.11,323.0
1728998921.57,30,1.11,323.0
1728998921.77,30,1.11,323.0
1728998921.97,30,1.11,323.0
1728998922.17,30,1.11,323.0
1728998922.37,31,1.1,288.0
1728998922.57,31,1.1,288.0
1728998922.77,31,1.1,288.0
1728998922.97,31,1.1,288.0
1728998923.17,31,1.1,288.0
1728998923.38,32,0.0,295.0
1728998923.58,32,0.0,295.0
1728998923.78,32,0.0,295.0
1728998923.98,32,0.0,295.0
1728998924.18,32,0.0,295.0
1728998924.38,33,0.0,295.0
1728998924.58,33,0.0,295.0
1728998924.78,33,0.0,295.0
1728998924.98,33,0.0,295.0
1728998925.18,33,0.0,295.0
1728998925.39,34,0.0,295.0
1728998925.59,34,0.0,295.0
1728998925.79,34,0.0,295.0
1728998925.99,34,0.0,295.0
1728998926.19,34,0.0,295.0
1728998926.39,35,1.06,293.0
1728998926.59,35,1.06,293.0
1728998926.79,35,1.06,293.0
1728998927.0,35,1.06,293.0
1728998927.21,35,1.06,293.0
1728998927.41,36,0.9,297.0
1728998927.61,36,0.9,297.0
1728998927.81,36,0.9,297.0
