time,w_s,w_a,air_prs,b_voltage,b_current,b_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
1728999065.48,,,97110.25,16.6880016327,0.0,1.0,0.628211975098,-2.80792093277,0.574799716473,34.0299753,108.7565416,0.0,0.0,0.0,0.00389441348054,0.00325133509612,-0.759424623084,-0.650575603137,0.00738173630089,-0.0196586325765,-0.0193879362196,-0.0487289614975,-0.0774665400386,9.78683376312,0.0
1728999065.68,,,97112.25,16.6880016327,0.0,1.0,0.634770214558,-2.80684351921,0.571350038052,34.0299752,108.7565417,0.0,0.0,0.0,0.00381548072682,0.00326179436753,-0.759444821961,-0.650552453981,0.00822170358151,-0.0176818743348,-0.0200186949223,-0.0168858096004,-0.101236589253,9.82917022705,0.0
1728999065.88,,,97112.5,16.6960010529,0.0,1.0,0.641166985035,-2.8080663681,0.566412091255,34.0299751,108.7565417,0.0,0.0,0.0,0.0038780754852,0.00321630596129,-0.759444526933,-0.650552580421,0.00893671810627,-0.0179701130837,-0.0210837833583,-0.0288652386516,-0.0729794278741,9.78487110138,0.0
1728999066.08,,,97112.0,16.6920013428,0.0,1.0,0.645303964615,-2.812748909,0.561084926128,34.0299752,108.7565418,0.0,0.0,0.0,0.00385057157962,0.00324112695654,-0.759471674772,-0.650520880723,0.00866222195327,-0.019808916375,-0.0215280409902,-0.0345742702484,-0.11202724278,9.82241725922,0.0
1728999066.28,,,97110.5,16.6880016327,0.0,1.0,0.650769472122,-2.81351065636,0.55712890625,34.0299753,108.7565419,0.0,0.0,0.0,0.00394460784583,0.00327827604904,-0.759476837761,-0.650514200447,0.00880452711135,-0.0189518835396,-0.0217009279877,-0.0360012426972,-0.110220871866,9.80124759674,0.0
1728999066.48,,,97111.7578125,16.6800003052,0.0,1.0,0.657031416893,-2.8108985424,0.556120216846,34.0299753,108.7565419,0.0,0.0,0.0,0.00392353057321,0.00325696544587,-0.75949911237,-0.650488385503,0.0092202341184,-0.0169998090714,-0.0216601062566,-0.0317591316998,-0.0821459591389,9.77946281433,0.0
1728999066.68,,,97112.0,16.6800003052,0.0,1.0,0.660333156586,-2.80943822861,0.558183670044,34.0299752,108.756542,0.0,0.0,0.0,0.00403078074077,0.00326818282548,-0.759489481815,-0.650498858994,0.00722185708582,-0.015389945358,-0.0205386187881,-0.0143183479086,-0.134567305446,9.81839466095,0.0
1728999066.88,,,97111.203125,16.6760005951,0.0,1.0,0.661950588226,-2.80862045288,0.560168862343,34.0299753,108.756542,0.0,0.0,0.0,0.00404704362087,0.00326976650155,-0.759478149582,-0.650512129983,0.0045738867484,-0.0141124157235,-0.0190321132541,-0.0349904298782,-0.0731433331966,9.7856426239,0.0
1728999067.08,,,97111.0,16.6840000153,0.0,1.0,0.664463400841,-2.80842614174,0.564004063606,34.0299753,108.7565421,0.0,0.0,0.0,0.00409134683221,0.00329497858992,-0.759460263513,-0.650532544863,0.00296584470198,-0.0135852815583,-0.0178224816918,-0.0330581404269,-0.0704115703702,9.77093696594,0.0
1728999067.28,,,97110.0,16.6880016327,0.0,1.0,0.669005215168,-2.80745005608,0.56801199913,34.0299752,108.7565422,0.0,0.0,0.0,0.00407087869268,0.00327503580427,-0.759482812077,-0.65050637167,0.00292361620814,-0.0128582157195,-0.0166383106261,-0.0110842306167,-0.120794743299,9.83184242249,0.0
1728999067.5,,,97111.0,16.704000473,0.0,1.0,0.673923015594,-2.80883598328,0.568196713924,34.0299753,108.7565422,0.0,0.0,0.0,0.00405297616023,0.00330908123824,-0.759499950039,-0.650486283429,0.00264056446031,-0.0132890995592,-0.0173612330109,-0.0340011380613,-0.0955545455217,9.79613876343,0.0
1728999067.68,,,97110.75,16.7080001831,0.0,1.0,0.679094552994,-2.80952835083,0.568303406239,34.0299751,108.7565423,0.0,0.0,0.0,0.00408276879609,0.0032618812954,-0.759531333636,-0.650449757916,0.00282470975071,-0.0130601590499,-0.0173808690161,-0.026006937027,-0.0739905163646,9.79260444641,0.0
1728999067.88,,,97109.75,16.6960010529,0.0,1.0,0.685093462467,-2.81222629547,0.567287743092,34.0299751,108.7565424,0.0,0.0,0.0,0.00407413857031,0.00327847990973,-0.759544335939,-0.650434648271,0.00317645375617,-0.0138156311586,-0.0170411765575,-0.0382467694581,-0.126103490591,9.81613445282,0.0
1728999068.08,,,97111.7578125,16.6920013428,0.0,1.0,0.691053748131,-2.81364297867,0.56583994627,34.029975,108.7565425,0.0,0.0,0.0,0.00410057110629,0.00325462294131,-0.75956823847,-0.650406531054,0.00381764722988,-0.0132167050615,-0.0174075867981,-0.0248539689928,-0.128756776452,9.81599330902,0.0
