time,num,w_s,w_a
1728453500.19,0,0.0,68.0
1728453500.4,0,0.0,68.0
1728453500.6,0,0.0,68.0
1728453500.8,0,0.0,68.0
1728453501.01,1,0.0,68.0
1728453501.21,1,0.0,68.0
1728453501.41,1,0.0,68.0
1728453501.61,1,0.0,68.0
1728453501.81,1,0.0,68.0
1728453502.02,2,0.0,68.0
1728453502.22,2,0.0,68.0
1728453502.42,2,0.0,68.0
1728453502.62,2,0.0,68.0
1728453502.83,2,0.0,68.0
1728453503.03,3,1.11,65.0
1728453503.23,3,1.11,65.0
1728453503.44,3,1.11,65.0
1728453503.64,3,1.11,65.0
1728453503.84,3,1.11,65.0
1728453504.04,4,1.31,70.0
1728453504.25,4,1.31,70.0
1728453504.45,4,1.31,70.0
1728453504.65,4,1.31,70.0
1728453504.85,4,1.31,70.0
1728453505.06,5,1.13,66.0
1728453505.26,5,1.13,66.0
1728453505.46,5,1.13,66.0
1728453505.66,5,1.13,66.0
1728453505.87,5,1.13,66.0
1728453506.07,6,0.96,63.0
1728453506.27,6,0.96,63.0
1728453506.48,6,0.96,63.0
1728453506.68,6,0.96,63.0
1728453506.88,6,0.96,63.0
1728453507.09,7,0.76,70.0
1728453507.29,7,0.76,70.0
1728453507.49,7,0.76,70.0
1728453507.69,7,0.76,70.0
1728453507.9,7,0.76,70.0
1728453508.1,8,0.99,67.0
1728453508.3,8,0.99,67.0
1728453508.51,8,0.99,67.0
1728453508.71,8,0.99,67.0
1728453508.91,8,0.99,67.0
1728453509.12,9,0.0,69.0
1728453509.32,9,0.0,69.0
1728453509.52,9,0.0,69.0
1728453509.72,9,0.0,69.0
1728453509.93,9,0.0,69.0
1728453510.13,10,0.0,69.0
1728453510.33,10,0.0,69.0
1728453510.54,10,0.0,69.0
1728453510.74,10,0.0,69.0
1728453510.94,10,0.0,69.0
1728453511.14,11,0.0,69.0
1728453511.35,11,0.0,69.0
1728453511.55,11,0.0,69.0
1728453511.75,11,0.0,69.0
1728453511.95,11,0.0,69.0
1728453512.16,12,1.14,62.0
1728453512.36,12,1.14,62.0
1728453512.57,12,1.14,62.0
1728453512.77,12,1.14,62.0
1728453512.97,12,1.14,62.0
1728453513.17,13,1.16,43.0
1728453513.37,13,1.16,43.0
1728453513.57,13,1.16,43.0
1728453513.78,13,1.16,43.0
1728453513.98,13,1.16,43.0
1728453514.18,14,0.0,24.0
1728453514.39,14,0.0,24.0
1728453514.59,14,0.0,24.0
