,time,wind_speed,wind_angle,air_pressure,battery_voltage,battery_current,battery_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
0,0.0,0.0,0.0,97141.25,16.7280006409,0.0,1.0,-0.0272971577942,1.49882745743,-0.171328172088,34.0299061,108.7564949,0.0,0.0,0.0,0.0102818013202,0.00934655237963,-0.735898420833,-0.676949415061,-0.0119283664972,-0.0134338894859,-0.00279714446515,-0.0261476691812,-0.26909378171,9.78366756439,0.0
1,0.19999980926513672,0.0,0.0,97139.4921875,16.736000061,0.0,1.0,-0.0307257492095,1.49315369129,-0.169100284576,34.0299063,108.7564949,0.0,0.0,0.0,0.0102089375274,0.00941695058174,-0.735888342467,-0.676960589245,-0.0121856573969,-0.0140790864825,-0.00195070449263,-0.0250118300319,-0.269241929054,9.80894374847,0.0
2,0.39999985694885254,0.0,0.0,97141.5,16.736000061,0.00999999977648,1.0,-0.0325557179749,1.49007952213,-0.164444297552,34.0299067,108.7564949,0.0,0.0,0.0,0.0102757340673,0.00936261370396,-0.735864674378,-0.676986027502,-0.0110688600689,-0.0137992119417,-0.00111697043758,-0.0238473042846,-0.253330379725,9.79340553284,0.16735999687
3,0.5999999046325684,0.0,0.0,97140.25,16.7440013885,0.00999999977648,1.0,-0.0334871374071,1.49350214005,-0.160420894623,34.0299067,108.7564949,0.0,0.0,0.0,0.0102471340555,0.00934791441431,-0.735878524886,-0.676971586938,-0.00940316449851,-0.0101843494922,-0.000164577679243,-0.0196087118238,-0.274907678366,9.81241512299,0.167440010143
4,0.7999999523162842,0.0,0.0,97141.5,16.7520008087,0.00999999977648,1.0,-0.0379118546844,1.49467468262,-0.157175734639,34.0299069,108.7564949,0.0,0.0,0.0,0.0103277918872,0.00924924012203,-0.735887407334,-0.676961945846,-0.00991961825639,-0.00821805559099,0.000785167270806,-0.01450456772,-0.272056788206,9.80621528625,0.167520004343
5,0.9800000190734863,0.0,0.0,97142.0,16.7560005188,0.00999999977648,1.0,-0.0404049828649,1.49634432793,-0.153819382191,34.0299071,108.756495,0.0,0.0,0.0,0.0103066103381,0.00925298604667,-0.735895994755,-0.676953021251,-0.00973260216415,-0.00626780744642,0.0012178166071,-0.0241623129696,-0.277921944857,9.80711460114,0.167560001443
6,1.1899998188018799,0.0,0.0,97141.0,16.7600002289,0.00999999977648,1.0,-0.0417313575745,1.50181591511,-0.151663988829,34.0299072,108.756495,0.0,0.0,0.0,0.0103150228738,0.00920372794645,-0.735897746483,-0.676951606698,-0.0084517383948,-0.0022301916033,0.00172685761936,-0.0360607244074,-0.273945808411,9.7990694046,0.167599998543
7,1.3999998569488525,0.0,0.0,97140.25,16.7560005188,0.0,1.0,-0.044358689338,1.50441384315,-0.151335194707,34.0299072,108.7564949,0.0,0.0,0.0,0.01024077054,0.00921897337528,-0.73589927694,-0.676950834883,-0.00816181581467,-0.00112549168989,0.00221576727927,-0.00901285838336,-0.240776032209,9.80146980286,0.0
8,1.5999999046325684,0.0,0.0,97143.4921875,16.7520008087,0.0,1.0,-0.0534329414368,1.50302505493,-0.150146231055,34.0299074,108.756495,0.0,0.0,0.0,0.0103325802466,0.0092596549211,-0.735864105395,-0.676987102247,-0.0110338293016,-0.00151989993174,0.00192036363296,-0.0342428945005,-0.259960919619,9.81116294861,0.0
9,1.7999999523162842,0.0,0.0,97141.0,16.7440013885,0.0,1.0,-0.058984067291,1.50104188919,-0.149941727519,34.0299076,108.756495,0.0,0.0,0.0,0.0102648081965,0.00928145529618,-0.735861729367,-0.676990405506,-0.0121576888487,-0.00329173891805,0.00150159478653,-0.00642574485391,-0.26333412528,9.82942199707,0.0
10,2.0,0.0,0.0,97141.25,16.7520008087,0.0,1.0,-0.0628801062703,1.50495219231,-0.150693282485,34.0299078,108.756495,0.0,0.0,0.0,0.0103208568784,0.00926874279416,-0.735844812675,-0.677008249428,-0.0119854481891,-0.00122176122386,0.00152073579375,-0.0332877673209,-0.278119653463,9.79061031342,0.0
11,2.1999998092651367,0.0,0.0,97141.25,16.7480010986,0.0,1.0,-0.0674225538969,1.51492512226,-0.14840722084,34.0299079,108.756495,0.0,0.0,0.0,0.0102910709927,0.00922554482629,-0.735863478461,-0.676988824999,-0.0120849674568,0.00371914054267,0.00193772942293,-0.0184775795788,-0.27686470747,9.82050609589,0.0
12,2.3999998569488525,0.0,0.0,97141.0,16.7520008087,0.0,1.0,-0.070162050426,1.52925550938,-0.143055096269,34.029908,108.756495,0.0,0.0,0.0,0.0103618671203,0.00913519387804,-0.735866808062,-0.676985326811,-0.0120848761871,0.00987851433456,0.00371689838357,-0.028160456568,-0.292339295149,9.79801559448,0.0
13,2.5999999046325684,0.0,0.0,97141.25,16.7560005188,0.00999999977648,1.0,-0.0713058635592,1.5480453968,-0.132137447596,34.0299082,108.7564951,0.0,0.0,0.0,0.0103426029648,0.00905230329242,-0.735885168283,-0.67696696659,-0.0106252897531,0.0177202317864,0.00710654258728,-0.0203904379159,-0.27873980999,9.81029415131,0.167560001443
14,2.799999952316284,0.0,0.0,97140.75,16.7600002289,0.0,1.0,-0.0727740451694,1.56369674206,-0.121267728508,34.0299084,108.7564951,0.0,0.0,0.0,0.0104155017427,0.00902017763916,-0.735884222613,-0.67696723791,-0.00994441285729,0.0234166271985,0.0104288775474,-0.0329767540097,-0.258267700672,9.80558300018,0.0
