,time,wind_speed,wind_angle,air_pressure,battery_voltage,battery_current,battery_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
0,0.0,1.5,284.0,97422.25,16.4419994354,0.0,1.0,-4.1097612381,1.02338457108,1.0705524683,34.0300191,108.756555,0.0,0.0,0.0,0.00524735046969,0.0206778135204,-0.752137543612,-0.658660859626,0.000865563983098,-0.00372673757374,0.00606858311221,0.208610996604,-0.364453077316,9.78812885284,0.0
1,0.20000004768371582,1.5,284.0,97421.0,16.4319992065,0.0,1.0,-4.10751342773,1.01508378983,1.06492769718,34.0300192,108.756555,0.0,0.0,0.0,0.00520774692007,0.0206850061436,-0.752117708251,-0.658683560973,0.00199499935843,-0.00570091512054,0.00231722788885,0.207405596972,-0.377045691013,9.79436683655,0.0
2,0.40000009536743164,1.5,284.0,97422.25,16.4340000153,0.0,1.0,-4.1053981781,1.00882577896,1.06016218662,34.0300192,108.756555,0.0,0.0,0.0,0.00519905544965,0.0206793676855,-0.752093199859,-0.658711862581,0.00239087431692,-0.00636090245098,0.000262818881311,0.168711766601,-0.352103680372,9.80484390259,0.0
3,0.6000001430511475,1.53,281.0,97421.25,16.4349994659,0.0,1.0,-4.10299682617,1.00237345695,1.05555093288,34.0300192,108.7565549,0.0,0.0,0.0,0.00516743082529,0.0206910226062,-0.752085270983,-0.658720634394,0.0034459233284,-0.00791599787772,-0.00236595561728,0.195906728506,-0.360719740391,9.79821681976,0.0
4,0.8000001907348633,1.53,281.0,97423.0,16.4330005646,0.0,1.0,-4.1020693779,0.994554042816,1.05155694485,34.0300193,108.7565549,0.0,0.0,0.0,0.00518394712155,0.0207314124579,-0.75208233124,-0.6587227312,0.00374832795933,-0.0111254239455,-0.00407072016969,0.214477166533,-0.371675491333,9.80391788483,0.0
5,1.0,1.53,281.0,97421.5,16.4349994659,0.0,1.0,-4.10093402863,0.987769246101,1.04726028442,34.0300194,108.7565549,0.0,0.0,0.0,0.0051610626999,0.0207449113033,-0.752082926565,-0.658721714407,0.00363949709572,-0.0127823026851,-0.00532633019611,0.184660643339,-0.390723049641,9.79732131958,0.0
6,1.2000000476837158,1.53,281.0,97422.0,16.4409999847,0.0,1.0,-4.10092353821,0.98490780592,1.04294550419,34.0300194,108.7565549,0.0,0.0,0.0,0.00517563233859,0.0207117022208,-0.752097546253,-0.658705914607,0.00365321733989,-0.0124596925452,-0.00751976016909,0.222345173359,-0.376855283976,9.81257152557,0.0
7,1.4000000953674316,1.53,281.0,97421.5,16.4379997253,0.0,1.0,-4.1030755043,0.984181106091,1.04334640503,34.0300194,108.7565549,0.0,0.0,0.0,0.00520650622222,0.0207087374534,-0.752092862684,-0.658711103938,0.0022468783427,-0.0105267409235,-0.00729295192286,0.183941021562,-0.350761443377,9.80766391754,0.0
8,1.6000001430511475,1.61,278.0,97423.0,16.4309997559,0.0,1.0,-4.1024889946,0.981618523598,1.04196667671,34.0300195,108.7565549,0.0,0.0,0.0,0.00518336233403,0.0207223640564,-0.752082700025,-0.658722446709,0.00203523645177,-0.010510398075,-0.0077861524187,0.202009126544,-0.363388448954,9.81681346893,0.0
9,1.8000001907348633,1.61,278.0,97423.75,16.422000885,0.0,1.0,-4.10194969177,0.981789827347,1.03953135014,34.0300196,108.7565548,0.0,0.0,0.0,0.00517446671481,0.0207113689973,-0.752057385574,-0.658751975845,0.00239422172308,-0.00905941426754,-0.00872075743973,0.178550258279,-0.392040491104,9.79922294617,0.0
10,2.0,1.61,278.0,97423.0,16.422000885,0.0,1.0,-4.10366344452,0.981060087681,1.03513252735,34.0300196,108.7565549,0.0,0.0,0.0,0.00518130043117,0.0207358029742,-0.752028630887,-0.658783849399,0.00162103935145,-0.00850005634129,-0.00978287588805,0.201571658254,-0.392579227686,9.77158737183,0.0
11,2.2100000381469727,1.61,278.0,97422.75,16.4239997864,0.0,1.0,-4.10392522812,0.982440412045,1.02987551689,34.0300197,108.7565548,0.0,0.0,0.0,0.00519037912576,0.0207236106812,-0.752035769509,-0.65877612072,0.00171531795058,-0.00786986574531,-0.0109651098028,0.19156447053,-0.340555012226,9.7915763855,0.0
12,2.380000114440918,1.61,278.0,97421.75,16.4270000458,0.0,1.0,-4.10474443436,0.98390263319,1.02464771271,34.0300197,108.7565548,0.0,0.0,0.0,0.00520030470858,0.0207389942809,-0.752039436285,-0.658771273833,0.00113005517051,-0.00742723513395,-0.012578223832,0.204289868474,-0.358860105276,9.81214237213,0.0
13,2.6000001430511475,1.38,272.0,97422.75,16.4319992065,0.0,1.0,-4.10486555099,0.985437214375,1.01886534691,34.0300197,108.7565548,0.0,0.0,0.0,0.00519501791327,0.0207362099547,-0.752048223903,-0.658761306103,0.000298779603327,-0.00677590398118,-0.0131430756301,0.198918655515,-0.393358260393,9.80483055115,0.0
14,2.81000018119812,1.38,272.0,97423.0,16.4300003052,0.0,1.0,-4.10576868057,0.987461984158,1.01391887665,34.0300198,108.7565548,0.0,0.0,0.0,0.00522673275823,0.0207279998803,-0.752058644711,-0.658749452302,0.00021754251793,-0.0065023638308,-0.0142955798656,0.18693614006,-0.368326514959,9.794049263,0.0
15,2.990000009536743,1.38,272.0,97421.5,16.4330005646,0.0,1.0,-4.10687255859,0.99101549387,1.01346516609,34.0300198,108.7565548,0.0,0.0,0.0,0.00523352432775,0.0206927670906,-0.75205637405,-0.658753071663,0.000182008225238,-0.00448126532137,-0.0143580902368,0.195808678865,-0.370413124561,9.78900241852,0.0
