time,w_s,w_a,air_prs,b_voltage,b_current,b_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
1728971015.93,,,97821.25,16.0,0.0,0.930000007153,1.77089464664,0.198297873139,1.76739645004,34.0299954,108.7565835,0.0,0.0,0.0,0.00736693918891,0.000367600861445,-0.699835616101,-0.714265835655,0.0192511193454,-0.0174867194146,0.021403266117,-0.914250850677,0.112478725612,9.51995372772,0.0
1728971016.13,,,97820.7421875,16.0119991302,0.0,0.930000007153,1.78269863129,0.192111119628,1.76729285717,34.0299953,108.7565835,0.0,0.0,0.0,0.00724269192586,0.000328869554025,-0.700127513979,-0.713981018448,0.0168609954417,-0.0302028618753,0.0204770993441,-0.178287148476,-0.219807267189,9.69215965271,0.0
1728971016.33,,,97822.25,16.0119991302,0.0,0.939999997616,1.79241263866,0.186544716358,1.76840651035,34.0299952,108.7565836,0.0,0.0,0.0,0.00736791054206,0.000239614711952,-0.700229498815,-0.713879876548,0.0165474675596,-0.0192365888506,0.0176059324294,-0.101754792035,-0.155992552638,9.64750289917,0.0
1728971016.53,,,97823.5,16.013999939,0.0,0.930000007153,1.8022916317,0.182705923915,1.77213823795,34.0299951,108.7565837,0.0,0.0,0.0,0.00738342058231,0.000195546230567,-0.700299340753,-0.713811130429,0.0151167670265,-0.022447925061,0.0193450264633,-0.0842688009143,-0.174127683043,9.81117248535,0.0
1728971016.73,,,97821.25,16.0060005188,0.0,0.930000007153,1.81262075901,0.179083526134,1.77363550663,34.029995,108.7565838,0.0,0.0,0.0,0.00732828196774,0.00017432068253,-0.700455682512,-0.713658244711,0.0134801715612,-0.0170465465635,0.0192164313048,-0.056627932936,-0.0985673889518,9.827293396,0.0
1728971016.93,,,97821.75,16.013999939,0.0,0.930000007153,1.82437002659,0.173542559147,1.77266287804,34.0299949,108.7565839,0.0,0.0,0.0,0.00735037218472,0.00016567399314,-0.70054910166,-0.713566342849,0.0160718485713,-0.0189757365733,0.0187489073724,-0.112570397556,-0.104800023139,9.78062820435,0.0
1728971017.13,,,97821.75,16.0149993896,0.0,0.939999997616,1.83534574509,0.166048645973,1.77205646038,34.0299948,108.7565841,0.0,0.0,0.0,0.00733249270133,8.17207636292e-05,-0.700653759529,-0.713463876617,0.0152595872059,-0.0177514441311,0.01791295968,-0.166601404548,-0.101680465043,9.82456016541,0.0
1728971017.33,,,97821.5,16.0300006866,0.0,0.939999997616,1.84671974182,0.161064177752,1.77020406723,34.0299947,108.7565842,0.0,0.0,0.0,0.00733208407446,0.000159916667779,-0.700752396984,-0.713366925036,0.0136751551181,-0.0192257482558,0.0161130800843,-0.0117236301303,-0.103938341141,9.79531478882,0.0
1728971017.53,,,97821.0,16.0279998779,0.0,0.939999997616,1.85908949375,0.153940588236,1.77152514458,34.0299945,108.7565843,0.0,0.0,0.0,0.00731749797215,3.89947252235e-05,-0.700906092711,-0.713216095294,0.0166503041983,-0.0179892722517,0.0161935482174,-0.134977549314,-0.0801582485437,9.82978439331,0.0
1728971017.73,,,97821.25,16.0489997864,0.0,0.939999997616,1.86941623688,0.146852269769,1.77322924137,34.0299944,108.7565845,0.0,0.0,0.0,0.00728088717805,0.000149261088368,-0.700970313313,-0.713153307685,0.0137191843241,-0.0147243496031,0.0160442888737,-0.0811419934034,-0.0854599177837,9.78170394897,0.0
1728971017.93,,,97822.75,16.031999588,0.0,0.939999997616,1.8817615509,0.13976213336,1.77299129963,34.0299942,108.7565846,0.0,0.0,0.0,0.0072792263288,0.000150223221894,-0.701128459484,-0.712997943206,0.0204315893352,-0.0171473398805,0.0116092693061,0.288843423128,0.314850389957,9.96051311493,0.0
1728971018.13,,,97822.25,16.0389995575,0.0,0.949999988079,1.89319753647,0.126793637872,1.77335870266,34.0299942,108.7565847,0.0,0.0,0.0,0.00736363724674,0.000226805362727,-0.701217554629,-0.712909438117,0.0159240160137,-0.0139268152416,0.0129976347089,-0.0225954223424,-0.192692354321,9.93071079254,0.0
1728971018.33,,,97822.0,16.031999588,0.0,0.939999997616,1.90450239182,0.120691001415,1.77316844463,34.029994,108.7565848,0.0,0.0,0.0,0.00731694742894,0.000201685511743,-0.701290713655,-0.712837880671,0.0180542096496,-0.0160694904625,0.0146943666041,-0.129130586982,-0.181459620595,9.7632818222,0.0
1728971018.53,,,97820.2421875,16.0340003967,0.0,0.939999997616,1.91199362278,0.109715290368,1.77320027351,34.0299939,108.7565849,0.0,0.0,0.0,0.00738768268236,0.000226742800999,-0.701385438039,-0.712743999225,0.0163811240345,-0.0148998238146,0.0141442166641,-0.331370830536,-0.0969337448478,9.83607769012,0.0
1728971018.73,,,97821.5,16.033000946,0.0,0.939999997616,1.92000091076,0.100654825568,1.77247226238,34.0299939,108.756585,0.0,0.0,0.0,0.00736353616016,0.000267202129208,-0.701416066944,-0.712714128963,0.0132833328098,-0.0196994431317,0.0136963566765,-0.117015115917,-0.117357797921,9.80731105804,0.0
1728971018.93,,,97822.5,16.0370006561,0.0,0.939999997616,1.929510355,0.100025065243,1.77417159081,34.0299937,108.7565851,0.0,0.0,0.0,0.00738583974556,0.000213854097161,-0.701563986577,-0.712568316672,0.0130771920085,-0.0140885524452,0.0142810214311,-0.189649790525,-0.119912736118,9.8200378418,0.0
