time,w_s,w_a,air_prs,b_voltage,b_current,b_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
1728453316.35,0.0,116.0,97464.5,16.4330005646,0.0,1.0,-0.880338311195,-2.43191432953,0.0614807903767,34.0299758,108.7566035,0.0,0.0,0.0,-0.000396022901547,0.00126987524369,-0.0958350635775,-0.995396409063,0.0013207977172,0.00997663103044,0.0255444515496,0.0300792697817,0.00302598509006,9.81403923035,0.0
1728453316.55,0.0,116.0,97462.5,16.4309997559,0.0,1.0,-0.876779079437,-2.44345521927,0.0585541427135,34.0299758,108.7566036,0.0,0.0,0.0,-0.000434824714388,0.00125712709795,-0.0957914415893,-0.995400581601,0.00113736605272,0.00576208112761,0.0243349522352,0.0069371801801,0.00526929879561,9.83163070679,0.0
1728453316.75,0.0,116.0,97462.0,16.4330005646,0.0,1.0,-0.873230516911,-2.45592665672,0.0541292838752,34.0299758,108.7566037,0.0,0.0,0.0,-0.000471094917505,0.00127640528872,-0.0957625288512,-0.995403279,0.000851346470881,0.00258389627561,0.0220623407513,0.0532243177295,-0.0265076104552,9.82133293152,0.0
1728453316.97,0.0,116.0,97463.2421875,16.4349994659,0.0,1.0,-0.868252515793,-2.47321224213,0.0467801094055,34.0299758,108.7566037,0.0,0.0,0.0,-0.00051886845261,0.00127847468251,-0.0957621073827,-0.995403363293,0.000487181416247,-0.00216157943942,0.0194353256375,0.0287694856524,0.0116007830948,9.81016731262,0.0
1728453317.15,0.0,116.0,97463.4921875,16.4309997559,0.0,1.0,-0.865481197834,-2.48516273499,0.0415074527264,34.0299757,108.7566038,0.0,0.0,0.0,-0.000553576258882,0.00128179815085,-0.0957663642144,-0.995402899678,0.000798432680313,-0.00597583781928,0.0172530822456,0.0224047340453,0.020854389295,9.82633972168,0.0
1728453317.35,0.0,116.0,97462.9921875,16.438999176,0.0,1.0,-0.862067461014,-2.49945068359,0.0335205644369,34.0299755,108.7566039,0.0,0.0,0.0,-0.000576917051879,0.00129715936004,-0.0957777017166,-0.995401761713,0.000798109103926,-0.0104116089642,0.0144759956747,0.029989792034,0.0294876564294,9.82110691071,0.0
1728453317.55,0.0,116.0,97462.7578125,16.4370002747,0.0,1.0,-0.857100963593,-2.50920343399,0.0247805938125,34.0299754,108.7566039,0.0,0.0,0.0,-0.000584897582339,0.00130708333767,-0.0957808627303,-0.995401466685,0.0011716899462,-0.0112658841535,0.011581578292,0.0030515070539,0.00629387237132,9.80622005463,0.0
1728453317.75,0.0,116.0,97463.0,16.4409999847,0.0,1.0,-0.852436184883,-2.51729941368,0.0181740000844,34.0299755,108.7566041,0.0,0.0,0.0,-0.000574068764563,0.00132132736726,-0.0957892078063,-0.995400623748,0.000977945048362,-0.0114381173626,0.00961158517748,0.0629911199212,0.0210550837219,9.78370094299,0.0
1728453317.95,0.0,116.0,97464.2421875,16.4370002747,0.0,1.0,-0.847478747368,-2.52679920197,0.0139646194875,34.0299756,108.7566041,0.0,0.0,0.0,-0.000576614491836,0.0013217743955,-0.0957616437674,-0.995403236853,0.000990467728116,-0.0131950546056,0.00771586410701,0.0171505697072,0.00709923682734,9.79960632324,0.0
1728453318.15,0.0,116.0,97464.2421875,16.4319992065,0.0,1.0,-0.84472322464,-2.53572368622,0.0099945385009,34.0299756,108.7566042,0.0,0.0,0.0,-0.000585536123558,0.00134074788596,-0.0957197919468,-0.995407240803,-0.000257455161773,-0.0137362768874,0.00638514338061,0.0450757332146,0.0146187413484,9.79982757568,0.0
1728453318.35,0.0,116.0,97462.5,16.4330005646,0.0,1.0,-0.842452704906,-2.54541683197,0.00656373146921,34.0299757,108.7566044,0.0,0.0,0.0,-0.000612684703218,0.00137501500248,-0.0956807639651,-0.99541103402,-0.00123253650963,-0.0152633450925,0.00499440776184,0.0296106040478,-0.0133436350152,9.79558181763,0.0
1728453318.55,0.0,116.0,97463.7421875,16.4340000153,0.0,1.0,-0.837839186192,-2.55589222908,0.00200186180882,34.0299757,108.7566045,0.0,0.0,0.0,-0.000634758250786,0.00138829360582,-0.0956510504369,-0.995413773565,-0.00170971662737,-0.017695998773,0.00297956517898,0.0221883356571,0.0120566291735,9.80227470398,0.0
1728453318.75,0.0,116.0,97463.7421875,16.4370002747,0.0,1.0,-0.832637727261,-2.567309618,-0.00391778629273,34.0299757,108.7566046,0.0,0.0,0.0,-0.000631549780784,0.00138451557714,-0.095706094221,-0.995408547356,-0.00185533671174,-0.0203809849918,0.000964840291999,0.00977142434567,0.00171697582118,9.79018878937,0.0
1728453318.97,0.0,116.0,97463.2421875,16.4430007935,0.0,1.0,-0.82868874073,-2.58412218094,-0.0118023147807,34.0299758,108.7566047,0.0,0.0,0.0,-0.000687944568997,0.00139816654625,-0.0957253974776,-0.995406608601,-0.00442421855405,-0.0252179484814,-0.00171607686207,0.0161319561303,0.0265156924725,9.80149555206,0.0
1728453319.15,0.0,116.0,97463.75,16.4459991455,0.0,1.0,-0.827738881111,-2.59152698517,-0.0201473385096,34.0299758,108.7566049,0.0,0.0,0.0,-0.000721180816407,0.00143439768944,-0.0957391373503,-0.995405259902,-0.0067064142786,-0.0259891450405,-0.00410005869344,0.0267830379307,0.0327870994806,9.80363750458,0.0
1728453319.35,0.0,116.0,97460.25,16.4489994049,0.0,1.0,-0.823634982109,-2.59930801392,-0.0288965478539,34.0299759,108.756605,0.0,0.0,0.0,-0.000735124179274,0.00144490723661,-0.0957497162092,-0.995404121937,-0.00740231946111,-0.0263053737581,-0.00637115817517,0.0227744616568,-0.000501979782711,9.81708526611,0.0
