time,w_s,w_a,air_prs,b_voltage,b_current,b_remain,gps_x,gps_y,gps_z,real_lat,real_long,aim_lat,aim_long,aim_z,o_x,o_y,o_z,o_w,v_x,v_y,v_z,la_x,la_y,la_z,power
0.176994800568,,,96486.7578125,16.5729999542,0.0299999993294,1.0,-2.05722546577,-2.42275762558,-1.36146986485,34.0299811,108.7564923,0.0,0.0,0.0,0.00971963949306,-0.00356342845518,-0.614555041402,-0.788806044655,-0.0142552759498,-0.00711589679122,-0.214973896742,-0.167909532785,-0.103405438364,9.7729101181,0.497189987514
0.373988628387,,,96488.0,16.5720005035,0.019999999553,1.0,-2.05672883987,-2.42337322235,-1.35820937157,34.0299811,108.7564922,0.0,0.0,0.0,0.00975081169734,-0.00361970042484,-0.614480114842,-0.788863859594,-0.013008412905,-0.00561066810042,-0.213768064976,-0.157427057624,-0.086406596005,9.75794219971,0.331440002663
0.575981378555,,,96486.2421875,16.5659999847,0.0299999993294,1.0,-2.05610227585,-2.42396521568,-1.35519528389,34.029981,108.7564922,0.0,0.0,0.0,0.00972059833386,-0.00363086736406,-0.614379984466,-0.788942073608,-0.012183890678,-0.00249065132812,-0.212667182088,-0.168931439519,-0.0994274541736,9.7608499527,0.496979988434
0.777974367142,,,96487.9921875,16.5650005341,0.0299999993294,1.0,-2.05644059181,-2.42535161972,-1.35481953621,34.029981,108.7564922,0.0,0.0,0.0,0.00973387656677,-0.00365843206153,-0.614268258439,-0.789028764407,-0.011291901581,-0.00140457705129,-0.211851030588,-0.18257509172,-0.0963326171041,9.75973892212,0.496950004914
0.974967241287,,,96487.5,16.563999176,0.0299999993294,1.0,-2.05768465996,-2.42685961723,-1.35483443737,34.0299809,108.7564922,0.0,0.0,0.0,0.00969755915425,-0.00367693716221,-0.614199801421,-0.789082470029,-0.0113676758483,2.37372078118e-05,-0.212006151676,-0.166387200356,-0.103145845234,9.7623090744,0.496919964174
1.17796087265,,,96486.0,16.5809993744,0.0299999993294,1.0,-2.05884742737,-2.4299287796,-1.35628974438,34.0299808,108.7564922,0.0,0.0,0.0,0.00968198885717,-0.00363567111697,-0.614115781678,-0.789148198039,-0.0115948384628,-0.000416955299443,-0.21218919754,-0.178085893393,-0.0901728272438,9.76228618622,0.497429970113
1.3749537468,,,96486.9921875,16.5860004425,0.0299999993294,1.0,-2.06141448021,-2.43504333496,-1.35834014416,34.0299808,108.7564922,0.0,0.0,0.0,0.0096786585976,-0.00369664114316,-0.614051818567,-0.789197831222,-0.0120616061613,-0.00108127796557,-0.212314531207,-0.185735821724,-0.110092386603,9.76633262634,0.497580002153
1.57694554329,,,96483.7421875,16.579000473,0.0399999991059,1.0,-2.06311225891,-2.43927431107,-1.35817658901,34.0299807,108.7564922,0.0,0.0,0.0,0.00962475508326,-0.00370899445031,-0.614007422131,-0.789232955351,-0.0119980089366,-0.00190398038831,-0.212013185024,-0.166222453117,-0.0987420976162,9.757563591,0.663160004098
1.77893996239,,,96486.5,16.5820007324,0.0399999991059,1.0,-2.06270623207,-2.44430804253,-1.35514104366,34.0299808,108.7564922,0.0,0.0,0.0,0.00959915350697,-0.00369121769986,-0.613932142591,-0.789291881914,-0.0100021837279,-0.00189952692017,-0.211332991719,-0.154901340604,-0.100787095726,9.76233291626,0.663280014471
1.97593307495,,,96485.0,16.5849990845,0.0399999991059,1.0,-2.0616877079,-2.44731783867,-1.35332834721,34.0299807,108.7564921,0.0,0.0,0.0,0.00959200928687,-0.00373560788024,-0.613878083989,-0.789333802223,-0.00782385095954,-0.00136800773907,-0.211022257805,-0.162125736475,-0.0828687772155,9.76443099976,0.663399948551
2.17892622948,,,96485.5,16.5890007019,0.0399999991059,1.0,-2.06195831299,-2.45036888123,-1.35256052017,34.0299806,108.7564921,0.0,0.0,0.0,0.00956554337091,-0.003734254242,-0.613807019134,-0.789389357038,-0.00690925586969,-0.00138847646303,-0.210318043828,-0.172045782208,-0.090105317533,9.76581859589,0.663560013244
2.37591767311,,,96488.4921875,16.5839996338,0.0299999993294,1.0,-2.06273794174,-2.45474982262,-1.35218977928,34.0299806,108.7564921,0.0,0.0,0.0,0.00962353084902,-0.00373101288593,-0.613721982599,-0.789454753142,-0.00642403028905,-0.00183260766789,-0.209826633334,-0.172020539641,-0.104506470263,9.76576805115,0.497519977893
2.57791137695,,,96487.2421875,16.5979995728,0.0399999991059,1.0,-2.06362533569,-2.45785546303,-1.35032916069,34.0299806,108.756492,0.0,0.0,0.0,0.00962088448791,-0.00377643302992,-0.613678012899,-0.789488691892,-0.00560522824526,-0.000915981712751,-0.209364637733,-0.173845663667,-0.0994062274694,9.76580810547,0.66391996807
2.77490496635,,,96485.2421875,16.5939998627,0.0299999993294,1.0,-2.06456208229,-2.45894241333,-1.35111117363,34.0299806,108.756492,0.0,0.0,0.0,0.00963554303012,-0.00377094537854,-0.613615282584,-0.789537429453,-0.0047063389793,0.000350599264493,-0.210137993097,-0.171050846577,-0.111642338336,9.76050949097,0.497819984753
2.97789859772,,,96487.9921875,16.5939998627,0.0299999993294,1.0,-2.0665204525,-2.46092033386,-1.35080325603,34.0299806,108.756492,0.0,0.0,0.0,0.00968323449411,-0.00378749098003,-0.613531210158,-0.789602030036,-0.00490240845829,0.00111232255585,-0.20918764174,-0.16315060854,-0.107309244573,9.76043605804,0.497819984753
