time,num,w_s,w_a
1728970815.79,0,1.4,152.0
1728970815.99,0,1.4,152.0
1728970816.19,0,1.4,152.0
1728970816.39,0,1.4,152.0
1728970816.59,1,1.4,160.0
1728970816.79,1,1.4,160.0
1728970816.99,1,1.4,160.0
1728970817.19,1,1.4,160.0
1728970817.39,1,1.4,160.0
1728970817.6,2,1.7,161.0
1728970817.8,2,1.7,161.0
1728970818.0,2,1.7,161.0
1728970818.2,2,1.7,161.0
1728970818.4,2,1.7,161.0
1728970818.6,3,1.8,172.0
1728970818.8,3,1.8,172.0
1728970819.0,3,1.8,172.0
1728970819.2,3,1.8,172.0
1728970819.4,3,1.8,172.0
1728970819.6,4,1.6,164.0
1728970819.8,4,1.6,164.0
1728970820.0,4,1.6,164.0
1728970820.2,4,1.6,164.0
1728970820.4,4,1.6,164.0
1728970820.61,5,1.7,159.0
1728970820.81,5,1.7,159.0
1728970821.01,5,1.7,159.0
1728970821.21,5,1.7,159.0
1728970821.41,5,1.7,159.0
1728970821.62,6,1.5,159.0
1728970821.82,6,1.5,159.0
1728970822.02,6,1.5,159.0
1728970822.22,6,1.5,159.0
1728970822.43,6,1.5,159.0
1728970822.63,7,0.9,156.0
1728970822.83,7,0.9,156.0
1728970823.03,7,0.9,156.0
1728970823.24,7,0.9,156.0
1728970823.44,7,0.9,156.0
1728970823.64,8,0.9,162.0
1728970823.85,8,0.9,162.0
1728970824.05,8,0.9,162.0
1728970824.25,8,0.9,162.0
1728970824.45,8,0.9,162.0
1728970824.66,9,0.8,149.0
1728970824.86,9,0.8,149.0
1728970825.06,9,0.8,149.0
1728970825.26,9,0.8,149.0
1728970825.47,9,0.8,149.0
1728970825.67,10,1.4,151.0
1728970825.87,10,1.4,151.0
1728970826.07,10,1.4,151.0
1728970826.27,10,1.4,151.0
1728970826.47,10,1.4,151.0
1728970826.67,11,0.8,143.0
1728970826.87,11,0.8,143.0
1728970827.07,11,0.8,143.0
1728970827.28,11,0.8,143.0
1728970827.48,11,0.8,143.0
1728970827.68,12,0.8,152.0
1728970827.88,12,0.8,152.0
1728970828.08,12,0.8,152.0
1728970828.28,12,0.8,152.0
1728970828.48,12,0.8,152.0
1728970828.68,13,0.9,152.0
1728970828.88,13,0.9,152.0
1728970829.08,13,0.9,152.0
1728970829.28,13,0.9,152.0
1728970829.48,13,0.9,152.0
1728970829.68,14,1.4,156.0
1728970829.88,14,1.4,156.0
1728970830.08,14,1.4,156.0
1728970830.29,14,1.4,156.0
1728970830.49,14,1.4,156.0
1728970830.69,15,1.4,160.0
1728970830.89,15,1.4,160.0
1728970831.09,15,1.4,160.0
1728970831.29,15,1.4,160.0
